date,year,region,category,commodity,unit,pricetype,currency,price,price_zscore
2021-06-15,2021,REGION V,vegetables and fruits,Bananas (latundan),KG,Retail,PHP,52.5,-0.736176398135974
2021-06-15,2021,REGION V,vegetables and fruits,Bananas (saba),KG,Retail,PHP,38.88,-0.8828290074960761
2021-06-15,2021,REGION V,vegetables and fruits,"Beans (green, fresh)",KG,Retail,PHP,71.25,-0.5342867927393578
2021-06-15,2021,REGION V,vegetables and fruits,Bottle gourd,KG,Retail,PHP,22.5,-1.05919976677056
2021-06-15,2021,REGION V,vegetables and fruits,Cabbage,KG,Retail,PHP,58.75,-0.6688798630037686
2021-06-15,2021,REGION V,vegetables and fruits,Carrots,KG,Retail,PHP,58.75,-0.6688798630037686
2021-06-15,2021,REGION V,vegetables and fruits,Coconut,KG,Retail,PHP,26.88,-1.0120383549499106
2021-06-15,2021,REGION V,vegetables and fruits,Garlic,KG,Retail,PHP,267.5,1.5788244104118925
2021-06-15,2021,REGION V,vegetables and fruits,Mandarins,KG,Retail,PHP,46.25,-0.8034729332681794
2021-06-15,2021,REGION V,vegetables and fruits,Mangoes (carabao),KG,Retail,PHP,111.25,-0.10358896789324303
2021-06-15,2021,REGION V,vegetables and fruits,Onions (red),KG,Retail,PHP,125,0.0444634093976089
2021-06-15,2021,REGION V,vegetables and fruits,Squashes,KG,Retail,PHP,27.5,-1.0053625386647957
2021-06-15,2021,REGION V,vegetables and fruits,Tomatoes,KG,Retail,PHP,36.63,-0.9070557601436701
2021-06-15,2021,REGION V,cereals and tubers,"Rice (regular, milled)",KG,Retail,PHP,37.25,-0.9003799438585552
2021-06-15,2021,REGION V,cereals and tubers,Rice (special),KG,Retail,PHP,54.76,-0.7118419710321686
2021-06-15,2021,REGION V,cereals and tubers,Rice (well milled),KG,Retail,PHP,41.43,-0.8553720211621362
2021-06-15,2021,REGION V,"meat, fish and eggs",Anchovies,KG,Retail,PHP,112.5,-0.09012966086680194
2021-06-15,2021,REGION V,"meat, fish and eggs",Eggs,Unit,Retail,PHP,7,-1.2260951738984294
2021-06-15,2021,REGION V,"meat, fish and eggs",Eggs (duck),Unit,Retail,PHP,8.33,-1.2117744712222962
2021-06-15,2021,REGION V,"meat, fish and eggs",Fish (milkfish),KG,Retail,PHP,191.25,0.7578066817989864
2021-06-15,2021,REGION V,"meat, fish and eggs",Fish (tilapia),KG,Retail,PHP,131.25,0.11175994452981432
2021-06-15,2021,REGION V,"meat, fish and eggs","Meat (pork, with bones)",KG,Retail,PHP,317.5,2.1171966914695357
2021-06-15,2021,REGION V,pulses and nuts,Beans (mung),KG,Retail,PHP,115,-0.06321104681391977
2021-06-15,2021,REGION V,pulses and nuts,Groundnuts (shelled),KG,Retail,PHP,66.67,-0.5836016936842379
2021-06-15,2021,REGION V,vegetables and fruits,Bananas (latundan),KG,Retail,PHP,63.75,-0.6150426348980043
2021-06-15,2021,REGION V,vegetables and fruits,Bananas (saba),KG,Retail,PHP,41.88,-0.8505266706326174
2021-06-15,2021,REGION V,vegetables and fruits,"Beans (green, fresh)",KG,Retail,PHP,123.25,0.025620379560591384
2021-06-15,2021,REGION V,vegetables and fruits,Beans (string),KG,Retail,PHP,59.13,-0.6647882336677304
2021-06-15,2021,REGION V,vegetables and fruits,Bitter melon,KG,Retail,PHP,73.88,-0.5059684107557257
2021-06-15,2021,REGION V,vegetables and fruits,Cabbage,KG,Retail,PHP,67.75,-0.5719728524133928
2021-06-15,2021,REGION V,vegetables and fruits,Cabbage (chinese),KG,Retail,PHP,60.38,-0.6513289266412894
2021-06-15,2021,REGION V,vegetables and fruits,Choko,KG,Retail,PHP,36.75,-0.9057636666691317
2021-06-15,2021,REGION V,vegetables and fruits,Eggplants,KG,Retail,PHP,56.38,-0.694398709125901
2021-06-15,2021,REGION V,vegetables and fruits,Mangoes (carabao),KG,Retail,PHP,116.38,-0.04835197185672886
2021-06-15,2021,REGION V,vegetables and fruits,Onions (red),KG,Retail,PHP,117.13,-0.04027638764086421
2021-06-15,2021,REGION V,vegetables and fruits,Squashes,KG,Retail,PHP,38.38,-0.8882127303066525
2021-06-15,2021,REGION V,vegetables and fruits,Water spinach,KG,Retail,PHP,41.25,-0.8573101613739438
2021-06-15,2021,REGION V,cereals and tubers,Rice (special),KG,Retail,PHP,46.29,-0.8030422354433334
2021-06-15,2021,REGION V,cereals and tubers,Rice (well milled),KG,Retail,PHP,39.63,-0.8747534232802114
2021-06-15,2021,REGION V,cereals and tubers,Taro,KG,Retail,PHP,47.86,-0.7861373458181233
2021-06-15,2021,REGION V,"meat, fish and eggs",Anchovies,KG,Retail,PHP,92,-0.3108622961004357
2021-06-15,2021,REGION V,"meat, fish and eggs",Eggs,Unit,Retail,PHP,7.56,-1.2200654043505839
2021-06-15,2021,REGION V,"meat, fish and eggs",Fish (roundscad),KG,Retail,PHP,195,0.7981846028783096
2021-06-15,2021,REGION V,"meat, fish and eggs",Fish (tilapia),KG,Retail,PHP,162.5,0.44824262019084143
2021-06-15,2021,REGION V,"meat, fish and eggs","Meat (chicken, whole)",KG,Retail,PHP,188.75,0.7308880677461042
2021-06-15,2021,REGION V,"meat, fish and eggs",Meat (pork),KG,Retail,PHP,317.5,2.1171966914695357
2021-06-15,2021,REGION V,"meat, fish and eggs","Meat (pork, with bones)",KG,Retail,PHP,312.5,2.0633594633637715
2021-06-15,2021,REGION V,pulses and nuts,Beans (mung),KG,Retail,PHP,104.5,-0.1762692258360249
2021-06-15,2021,REGION V,pulses and nuts,Groundnuts (shelled),KG,Retail,PHP,98.5,-0.24087389956294208
2021-06-15,2021,REGION V,vegetables and fruits,Bananas (lakatan),KG,Retail,PHP,80,-0.44007164355427014
2021-06-15,2021,REGION V,vegetables and fruits,"Beans (green, fresh)",KG,Retail,PHP,73.75,-0.5073681786864755
2021-06-15,2021,REGION V,vegetables and fruits,Bitter melon,KG,Retail,PHP,56.88,-0.6890149863153244
2021-06-15,2021,REGION V,vegetables and fruits,Cabbage,KG,Retail,PHP,59.38,-0.6620963722624422
2021-06-15,2021,REGION V,vegetables and fruits,Calamansi,KG,Retail,PHP,115,-0.06321104681391977
2021-06-15,2021,REGION V,vegetables and fruits,Coconut,KG,Retail,PHP,28.75,-0.9919032316383546
2021-06-15,2021,REGION V,vegetables and fruits,Eggplants,KG,Retail,PHP,62.5,-0.6285019419244453
2021-06-15,2021,REGION V,vegetables and fruits,Mangoes (carabao),KG,Retail,PHP,128.75,0.08484133047693215
2021-06-15,2021,REGION V,vegetables and fruits,Onions (red),KG,Retail,PHP,121.25,0.004085488318285649
2021-06-15,2021,REGION V,cereals and tubers,Rice (special),KG,Retail,PHP,53.09,-0.7298236052194937
2021-06-15,2021,REGION V,cereals and tubers,Rice (well milled),KG,Retail,PHP,41.41,-0.8555873700745593
2021-06-15,2021,REGION V,"meat, fish and eggs",Eggs (duck),Unit,Retail,PHP,8,-1.2153277282772765
2021-06-15,2021,REGION V,"meat, fish and eggs",Fish (roundscad),KG,Retail,PHP,195,0.7981846028783096
2021-06-15,2021,REGION V,"meat, fish and eggs",Fish (slipmouth),KG,Retail,PHP,145.71,0.2674572082116849
2021-06-15,2021,REGION V,"meat, fish and eggs","Meat (chicken, whole)",KG,Retail,PHP,176.43,0.598233137693501
2021-06-15,2021,REGION V,"meat, fish and eggs",Meat (pork),KG,Retail,PHP,337.5,2.3325456038925934
2021-06-15,2021,REGION V,pulses and nuts,Beans (mung),KG,Retail,PHP,102.5,-0.19780411707833062
2021-06-15,2021,REGION V,pulses and nuts,Groundnuts (shelled),KG,Retail,PHP,96.88,-0.2583171614692098
2021-06-15,2021,REGION V,pulses and nuts,Groundnuts (unshelled),KG,Retail,PHP,78.13,-0.46020676686582607
2021-06-15,2021,REGION V,vegetables and fruits,"Beans (green, fresh)",KG,Retail,PHP,87.5,-0.35931580139562364
2021-06-15,2021,REGION V,vegetables and fruits,Beans (string),KG,Retail,PHP,48.75,-0.7765543192152973
2021-06-15,2021,REGION V,vegetables and fruits,Bitter melon,KG,Retail,PHP,55.63,-0.7024742933417656
2021-06-15,2021,REGION V,vegetables and fruits,Cabbage,KG,Retail,PHP,61.25,-0.6419612489508864
2021-06-15,2021,REGION V,vegetables and fruits,Cabbage (chinese),KG,Retail,PHP,73.75,-0.5073681786864755
2021-06-15,2021,REGION V,vegetables and fruits,Calamansi,KG,Retail,PHP,117.5,-0.03629243276103761
2021-06-15,2021,REGION V,vegetables and fruits,Carrots,KG,Retail,PHP,65,-0.6015833278715631
2021-06-15,2021,REGION V,vegetables and fruits,Coconut,KG,Retail,PHP,26.88,-1.0120383549499106
2021-06-15,2021,REGION V,vegetables and fruits,Eggplants,KG,Retail,PHP,56.25,-0.6957984770566508
2021-06-15,2021,REGION V,vegetables and fruits,Ginger,KG,Retail,PHP,130,0.09830063750337324
2021-06-15,2021,REGION V,vegetables and fruits,Onions (red),KG,Retail,PHP,95,-0.27855995923697713
2021-06-15,2021,REGION V,vegetables and fruits,Squashes,KG,Retail,PHP,32.5,-0.9515253105590313
2021-06-15,2021,REGION V,vegetables and fruits,Tomatoes,KG,Retail,PHP,40.5,-0.8653857455898084
2021-06-15,2021,REGION V,cereals and tubers,Rice (special),KG,Retail,PHP,53.25,-0.7281008139201094
2021-06-15,2021,REGION V,cereals and tubers,Rice (well milled),KG,Retail,PHP,43.75,-0.8303915473210616
2021-06-15,2021,REGION V,cereals and tubers,Semolina (white),KG,Retail,PHP,35.63,-0.9178232057648229
2021-06-15,2021,REGION V,cereals and tubers,Taro,KG,Retail,PHP,72.5,-0.5208274857129166
2021-06-15,2021,REGION V,"meat, fish and eggs",Anchovies,KG,Retail,PHP,107.5,-0.1439668889725663
2021-06-15,2021,REGION V,"meat, fish and eggs",Crab,KG,Retail,PHP,220,1.0673707434071313
2021-06-15,2021,REGION V,"meat, fish and eggs",Eggs,Unit,Retail,PHP,7.5,-1.220711451087853
2021-06-15,2021,REGION V,"meat, fish and eggs",Fish (roundscad),KG,Retail,PHP,192.5,0.7712659888254274
2021-06-15,2021,REGION V,"meat, fish and eggs",Fish (slipmouth),KG,Retail,PHP,120,-0.009373818708155436
2021-06-15,2021,REGION V,"meat, fish and eggs",Fish (tilapia),KG,Retail,PHP,138.75,0.19251578668846084
2021-06-15,2021,REGION V,"meat, fish and eggs",Meat (beef),KG,Retail,PHP,347.5,2.4402200601041217
2021-06-15,2021,REGION V,"meat, fish and eggs","Meat (beef, chops with bones)",KG,Retail,PHP,282.5,1.7403360947291855
2021-06-15,2021,REGION V,"meat, fish and eggs",Meat (pork),KG,Retail,PHP,258.75,1.484609261226805
2021-06-15,2021,REGION V,"meat, fish and eggs","Meat (pork, with bones)",KG,Retail,PHP,248.75,1.3769348050152763
2021-06-15,2021,REGION V,pulses and nuts,Beans (mung),KG,Retail,PHP,105,-0.17088550302544844
2021-06-15,2021,REGION V,pulses and nuts,Groundnuts (shelled),KG,Retail,PHP,111.25,-0.10358896789324303
2021-06-15,2021,REGION V,vegetables and fruits,Bananas (latundan),KG,Retail,PHP,65,-0.6015833278715631
2021-06-15,2021,REGION V,vegetables and fruits,Beans (string),KG,Retail,PHP,60,-0.6554205559773275
2021-06-15,2021,REGION V,vegetables and fruits,Bottle gourd,KG,Retail,PHP,45,-0.8169322402946205
2021-06-15,2021,REGION V,vegetables and fruits,Cabbage,KG,Retail,PHP,98.75,-0.23818203815765387
2021-06-15,2021,REGION V,vegetables and fruits,Carrots,KG,Retail,PHP,107.5,-0.1439668889725663
2021-06-15,2021,REGION V,vegetables and fruits,Choko,KG,Retail,PHP,47.5,-0.7900136262417383
2021-06-15,2021,REGION V,vegetables and fruits,Coconut,KG,Retail,PHP,15.63,-1.1331721181878802
2021-06-15,2021,REGION V,vegetables and fruits,Ginger,KG,Retail,PHP,92.5,-0.3054785732898593
2021-06-15,2021,REGION V,vegetables and fruits,Mandarins,KG,Retail,PHP,63.75,-0.6150426348980043
2021-06-15,2021,REGION V,vegetables and fruits,Mangoes (carabao),KG,Retail,PHP,67.5,-0.574664713818681
2021-06-15,2021,REGION V,vegetables and fruits,Onions (red),KG,Retail,PHP,110,-0.11704827491968411
2021-06-15,2021,REGION V,vegetables and fruits,Onions (white),KG,Retail,PHP,107.5,-0.1439668889725663
2021-06-15,2021,REGION V,vegetables and fruits,Squashes,KG,Retail,PHP,33.75,-0.9380660035325903
2021-06-15,2021,REGION V,cereals and tubers,"Rice (regular, milled)",KG,Retail,PHP,38.84,-0.8832597053209221
2021-06-15,2021,REGION V,cereals and tubers,Rice (well milled),KG,Retail,PHP,41.84,-0.8509573684574635
2021-06-15,2021,REGION V,"meat, fish and eggs",Anchovies,KG,Retail,PHP,122.5,0.01754479534472673
2021-06-15,2021,REGION V,"meat, fish and eggs",Crab,KG,Retail,PHP,260,1.498068568253246
2021-06-15,2021,REGION V,"meat, fish and eggs",Eggs,Unit,Retail,PHP,6.94,-1.2267412206356987
2021-06-15,2021,REGION V,"meat, fish and eggs",Eggs (duck),Unit,Retail,PHP,7.75,-1.2180195896825647
2021-06-15,2021,REGION V,"meat, fish and eggs",Fish (milkfish),KG,Retail,PHP,178.75,0.6232136115345756
2021-06-15,2021,REGION V,"meat, fish and eggs",Fish (slipmouth),KG,Retail,PHP,157.5,0.3944053920850771
2021-06-15,2021,REGION V,"meat, fish and eggs",Meat (beef),KG,Retail,PHP,351.25,2.480597981183445
2021-06-15,2021,REGION V,"meat, fish and eggs","Meat (beef, chops with bones)",KG,Retail,PHP,300,1.9287663930993606
2021-06-15,2021,REGION V,"meat, fish and eggs","Meat (chicken, whole)",KG,Retail,PHP,183.75,0.6770508396403399
2021-06-15,2021,REGION V,"meat, fish and eggs",Meat (pork),KG,Retail,PHP,313.75,2.076818770390213
2021-06-15,2021,REGION V,"meat, fish and eggs","Meat (pork, with bones)",KG,Retail,PHP,257.5,1.4711499542003639
2021-06-15,2021,REGION V,pulses and nuts,Beans (mung),KG,Retail,PHP,106.25,-0.15742619599900737
2021-06-15,2021,REGION V,pulses and nuts,Groundnuts (shelled),KG,Retail,PHP,81.75,-0.4212286137172526
2021-06-15,2021,REGION V,vegetables and fruits,Bananas (lakatan),KG,Retail,PHP,72.5,-0.5208274857129166
2021-06-15,2021,REGION V,vegetables and fruits,Bananas (latundan),KG,Retail,PHP,55,-0.7092577840830918
2021-06-15,2021,REGION V,vegetables and fruits,Bananas (saba),KG,Retail,PHP,38.75,-0.8842287754268259
2021-06-15,2021,REGION V,vegetables and fruits,Beans (string),KG,Retail,PHP,66.25,-0.588124020845122
2021-06-15,2021,REGION V,vegetables and fruits,Bitter melon,KG,Retail,PHP,63.75,-0.6150426348980043
2021-06-15,2021,REGION V,vegetables and fruits,Bottle gourd,KG,Retail,PHP,26.88,-1.0120383549499106
2021-06-15,2021,REGION V,vegetables and fruits,Carrots,KG,Retail,PHP,67.5,-0.574664713818681
2021-06-15,2021,REGION V,vegetables and fruits,Choko,KG,Retail,PHP,40,-0.8707694684003848
2021-06-15,2021,REGION V,vegetables and fruits,Coconut,KG,Retail,PHP,19.25,-1.0941939650393069
2021-06-15,2021,REGION V,vegetables and fruits,Ginger,KG,Retail,PHP,127.5,0.07138202345049106
2021-06-15,2021,REGION V,vegetables and fruits,Mandarins,KG,Retail,PHP,50,-0.7630950121888561
2021-06-15,2021,REGION V,vegetables and fruits,Onions (red),KG,Retail,PHP,110,-0.11704827491968411
2021-06-15,2021,REGION V,vegetables and fruits,Onions (white),KG,Retail,PHP,102.5,-0.19780411707833062
2021-06-15,2021,REGION V,vegetables and fruits,Squashes,KG,Retail,PHP,36.25,-0.9111473894797081
2021-06-15,2021,REGION V,vegetables and fruits,Tomatoes,KG,Retail,PHP,36.25,-0.9111473894797081
2021-06-15,2021,REGION VI,cereals and tubers,"Rice (regular, milled)",KG,Retail,PHP,33.13,-0.9447418198177051
2021-06-15,2021,REGION VI,cereals and tubers,Rice (special),KG,Retail,PHP,47.43,-0.7907673474352189
2021-06-15,2021,REGION VI,cereals and tubers,Rice (well milled),KG,Retail,PHP,39.52,-0.8759378422985381
2021-06-15,2021,REGION VI,"meat, fish and eggs",Crab,KG,Retail,PHP,236.25,1.2423417347508654
2021-06-15,2021,REGION VI,"meat, fish and eggs",Fish (milkfish),KG,Retail,PHP,167.5,0.5020798482966058
2021-06-15,2021,REGION VI,"meat, fish and eggs",Fish (roundscad),KG,Retail,PHP,166.25,0.4886205412701647
2021-06-15,2021,REGION VI,"meat, fish and eggs",Fish (slipmouth),KG,Retail,PHP,111.25,-0.10358896789324303
2021-06-15,2021,REGION VI,"meat, fish and eggs",Meat (beef),KG,Retail,PHP,287.5,1.79417332283495
2021-06-15,2021,REGION VI,"meat, fish and eggs","Meat (beef, chops with bones)",KG,Retail,PHP,208.75,0.9462369801691616
2021-06-15,2021,REGION VI,"meat, fish and eggs",Meat (pork),KG,Retail,PHP,237.5,1.2558010417773064
2021-06-15,2021,REGION VI,"meat, fish and eggs","Meat (pork, with bones)",KG,Retail,PHP,195,0.7981846028783096
2021-06-15,2021,REGION VI,pulses and nuts,Beans (mung),KG,Retail,PHP,90,-0.3323971873427415
2021-06-15,2021,REGION VI,vegetables and fruits,Bitter melon,KG,Retail,PHP,71.25,-0.5342867927393578
2021-06-15,2021,REGION VI,vegetables and fruits,Carrots,KG,Retail,PHP,71.25,-0.5342867927393578
2021-06-15,2021,REGION VI,vegetables and fruits,Garlic,KG,Retail,PHP,101.25,-0.2112634241047717
2021-06-15,2021,REGION VI,vegetables and fruits,Ginger,KG,Retail,PHP,85,-0.3862344154485058
2021-06-15,2021,REGION VI,vegetables and fruits,Mangoes (carabao),KG,Retail,PHP,83.75,-0.3996937224749469
2021-06-15,2021,REGION VI,vegetables and fruits,Tomatoes,KG,Retail,PHP,55,-0.7092577840830918
2021-06-15,2021,REGION VI,cereals and tubers,Rice (special),KG,Retail,PHP,47.65,-0.7883985093985654
2021-06-15,2021,REGION VI,cereals and tubers,Rice (well milled),KG,Retail,PHP,39.03,-0.8812138906529031
2021-06-15,2021,REGION VI,"meat, fish and eggs",Fish (milkfish),KG,Retail,PHP,188.75,0.7308880677461042
2021-06-15,2021,REGION VI,"meat, fish and eggs",Fish (tilapia),KG,Retail,PHP,153.75,0.3540274710057538
2021-06-15,2021,REGION VI,"meat, fish and eggs","Meat (chicken, whole)",KG,Retail,PHP,172.5,0.5559170764023701
2021-06-15,2021,REGION VI,vegetables and fruits,Bananas (lakatan),KG,Retail,PHP,86.88,-0.36599161768073846
2021-06-15,2021,REGION VI,vegetables and fruits,Coconut,KG,Retail,PHP,16.25,-1.1264963019027654
2021-06-15,2021,REGION VI,vegetables and fruits,Eggplants,KG,Retail,PHP,57.5,-0.6823391700302096
2021-06-15,2021,REGION VI,vegetables and fruits,Mangoes (carabao),KG,Retail,PHP,115,-0.06321104681391977
2021-06-15,2021,REGION VI,cereals and tubers,"Rice (regular, milled)",KG,Retail,PHP,36.6,-0.9073787835123046
2021-06-15,2021,REGION VI,cereals and tubers,Rice (well milled),KG,Retail,PHP,39.38,-0.8774452846854996
2021-06-15,2021,REGION VI,"meat, fish and eggs",Anchovies,KG,Retail,PHP,142.5,0.2328937077677841
2021-06-15,2021,REGION VI,"meat, fish and eggs",Crab,KG,Retail,PHP,318.75,2.130655998495977
2021-06-15,2021,REGION VI,"meat, fish and eggs",Eggs,Unit,Retail,PHP,7.25,-1.2234033124931412
2021-06-15,2021,REGION VI,"meat, fish and eggs",Fish (milkfish),KG,Retail,PHP,183.75,0.6770508396403399
2021-06-15,2021,REGION VI,"meat, fish and eggs",Fish (redbelly yellowtail fusilier),KG,Retail,PHP,203.75,0.8923997520633972
2021-06-15,2021,REGION VI,"meat, fish and eggs",Fish (roundscad),KG,Retail,PHP,197.5,0.8251032169311918
2021-06-15,2021,REGION VI,"meat, fish and eggs",Fish (slipmouth),KG,Retail,PHP,195,0.7981846028783096
2021-06-15,2021,REGION VI,"meat, fish and eggs",Fish (threadfin bream),KG,Retail,PHP,266.25,1.5653651033854514
2021-06-15,2021,REGION VI,"meat, fish and eggs","Meat (chicken, whole)",KG,Retail,PHP,168.75,0.5155391553230468
2021-06-15,2021,REGION VI,"meat, fish and eggs",Meat (pork),KG,Retail,PHP,241.25,1.2961789628566298
2021-06-15,2021,REGION VI,"meat, fish and eggs","Meat (pork, with bones)",KG,Retail,PHP,232.5,1.2019638136715423
2021-06-15,2021,REGION VI,pulses and nuts,Groundnuts (unshelled),KG,Retail,PHP,89.38,-0.3390730036278563
2021-06-15,2021,REGION VI,vegetables and fruits,Bananas (saba),KG,Retail,PHP,35,-0.9246066965061491
2021-06-15,2021,REGION VI,vegetables and fruits,Bitter melon,KG,Retail,PHP,72.5,-0.5208274857129166
2021-06-15,2021,REGION VI,vegetables and fruits,Eggplants,KG,Retail,PHP,70.63,-0.5409626090244726
2021-06-15,2021,REGION VI,vegetables and fruits,Garlic,KG,Retail,PHP,106.25,-0.15742619599900737
2021-06-15,2021,REGION VI,vegetables and fruits,Mangoes (carabao),KG,Retail,PHP,150,0.31364954992643057
2021-06-15,2021,REGION VI,vegetables and fruits,Tomatoes,KG,Retail,PHP,40,-0.8707694684003848
2021-06-15,2021,REGION VI,cereals and tubers,"Rice (regular, milled)",KG,Retail,PHP,38.33,-0.8887511025877102
2021-06-15,2021,REGION VI,cereals and tubers,Rice (special),KG,Retail,PHP,55.33,-0.7057045270281114
2021-06-15,2021,REGION VI,cereals and tubers,Rice (well milled),KG,Retail,PHP,45.33,-0.8133789832396401
2021-06-15,2021,REGION VI,cereals and tubers,Semolina (yellow),KG,Retail,PHP,29.33,-0.9856581131780859
2021-06-15,2021,REGION VI,"meat, fish and eggs",Fish (roundscad),KG,Retail,PHP,191.67,0.7623290089598704
2021-06-15,2021,REGION VI,"meat, fish and eggs",Fish (slipmouth),KG,Retail,PHP,120,-0.009373818708155436
